日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-09-08,920100,68.5,77.7,84.5,67.5,164069,1212272037.23,204.08,832.77,69.37,95.95
2025-09-09,920100,71.72,80.79,88.38,70.51,120723,948800116.9,23.0,3.98,3.09,70.6
2025-09-10,920100,77.5,82.83,83.68,76.51,73185,590185231.84,8.87,2.53,2.04,42.8
2025-09-11,920100,84.5,87.91,92.38,81.1,89750,771505953.84,13.62,6.13,5.08,52.48
2025-09-12,920100,85.5,79.13,89.39,79.13,79075,671838685.88,11.67,-9.99,-8.78,46.24
2025-09-15,920100,79.5,90.4,96.37,79.17,83685,736499498.47,21.74,14.24,11.27,48.94
2025-09-16,920100,89.51,87.99,95.45,87.88,69790,634182006.03,8.37,-2.67,-2.41,40.81
2025-09-17,920100,89.5,85.88,92.0,85.23,60860,542007848.01,7.69,-2.4,-2.11,35.59
2025-09-18,920100,84.0,81.87,86.5,81.27,58103,489272279.86,6.09,-4.67,-4.01,33.98
2025-09-19,920100,82.49,78.5,83.16,77.1,37929,304727985.62,7.4,-4.12,-3.37,22.18
2025-09-22,920100,77.47,79.67,80.27,76.68,24157,190535512.84,4.57,1.49,1.17,14.13
2025-09-23,920100,78.9,75.8,81.08,74.75,29369,229484161.45,7.95,-4.86,-3.87,17.17
2025-09-24,920100,76.4,77.28,79.0,76.36,26320,205628056.43,3.48,1.95,1.48,15.39
2025-09-25,920100,76.49,75.43,79.0,74.87,29144,224567873.76,5.34,-2.39,-1.85,17.04
2025-09-26,920100,74.49,70.41,74.49,69.6,35796,259001295.28,6.48,-6.66,-5.02,20.93
2025-09-29,920100,70.3,70.4,71.7,70.08,19160,136401515.95,2.3,-0.01,-0.01,11.2
2025-09-30,920100,70.85,68.98,71.1,68.9,19119,134186251.05,3.13,-2.02,-1.42,11.18
2025-10-09,920100,68.72,73.35,74.28,68.51,31390,226956273.45,8.36,6.34,4.37,18.36
2025-10-10,920100,72.37,69.64,72.37,69.44,17530,124890224.38,3.99,-5.06,-3.71,10.25
2025-10-13,920100,67.27,69.68,69.88,66.13,14421,99313517.75,5.38,0.06,0.04,8.43
2025-10-14,920100,70.04,66.88,71.82,66.32,15794,110220813.7,7.89,-4.02,-2.8,9.24
2025-10-15,920100,66.38,70.4,71.7,66.38,22595,157676136.97,7.95,5.26,3.52,13.21
2025-10-16,920100,68.51,67.65,69.28,66.94,17995,122855541.01,3.32,-3.91,-2.75,10.52
2025-10-17,920100,67.0,66.74,68.3,66.5,12213,82824045.99,2.66,-1.35,-0.91,7.14
2025-10-20,920100,67.36,68.12,70.28,67.05,15418,106614354.08,4.84,2.07,1.38,9.02
2025-10-21,920100,67.6,68.68,68.85,66.65,16766,114473546.14,3.23,0.82,0.56,9.8
2025-10-22,920100,68.28,72.72,75.38,67.38,41526,300789504.52,11.65,5.88,4.04,24.28
2025-10-23,920100,70.94,71.75,72.49,70.38,21258,153047492.41,2.9,-1.33,-0.97,12.43
2025-10-24,920100,71.78,72.8,74.7,71.11,24021,176301400.77,5.0,1.46,1.05,14.05
2025-10-27,920100,73.5,70.45,73.5,70.1,21425,153372656.67,4.67,-3.23,-2.35,12.53
2025-10-28,920100,70.7,69.7,72.37,68.7,18405,130653125.18,5.21,-1.06,-0.75,10.76
2025-10-29,920100,69.45,74.22,74.63,68.01,36668,263477856.67,9.5,6.48,4.52,21.44
2025-10-30,920100,72.97,71.59,76.28,71.58,36978,276807045.08,6.33,-3.54,-2.63,21.62
2025-10-31,920100,71.51,73.84,75.16,70.6,27233,202424133.48,6.37,3.14,2.25,15.93
2025-11-03,920100,73.5,74.45,76.8,72.56,22434,168771266.16,5.74,0.83,0.61,13.12
2025-11-04,920100,74.2,70.71,74.48,70.3,20841,150676007.57,5.61,-5.02,-3.74,12.19
2025-11-05,920100,69.5,70.03,71.17,68.78,12330,87007606.04,3.38,-0.96,-0.68,7.21
2025-11-06,920100,70.02,71.34,72.19,69.0,18133,129366185.75,4.56,1.87,1.31,10.6
2025-11-07,920100,71.03,69.32,72.34,69.3,17133,121261320.53,4.26,-2.83,-2.02,10.02
2025-11-10,920100,68.56,67.32,68.87,66.7,15703,105832958.33,3.13,-2.89,-2.0,9.18
2025-11-11,920100,67.69,68.69,69.48,66.8,15748,107068169.26,3.98,2.04,1.37,9.21
2025-11-12,920100,68.08,67.95,69.3,67.62,12663,86399445.91,2.45,-1.08,-0.74,7.4
2025-11-13,920100,68.15,68.08,68.76,67.77,10315,70414468.62,1.46,0.19,0.13,6.03
2025-11-14,920100,67.51,67.36,68.43,66.99,11106,75024923.66,2.12,-1.06,-0.72,6.49
2025-11-17,920100,67.66,68.06,68.43,67.15,8982,61034688.34,1.9,1.04,0.7,5.25
2025-11-18,920100,68.44,66.33,68.49,66.33,10007,67174461.5,3.17,-2.54,-1.73,5.85
2025-11-19,920100,66.63,61.92,66.71,61.91,18208,115309164.94,7.24,-6.65,-4.41,10.65
2025-11-20,920100,62.35,62.02,62.62,60.2,11434,70012260.8,3.91,0.16,0.1,6.69
2025-11-21,920100,61.12,58.87,61.78,58.3,13382,79830028.97,5.61,-5.08,-3.15,7.83
2025-11-24,920100,59.48,60.0,60.36,56.18,14947,87471262.4,7.1,1.92,1.13,8.74
2025-11-25,920100,60.18,60.25,62.9,58.2,13279,81281532.47,7.83,0.42,0.25,7.77
2025-11-26,920100,60.8,60.96,62.49,59.22,14292,86905409.12,5.43,1.18,0.71,8.36
2025-11-27,920100,60.75,59.02,60.93,58.88,10917,65304419.32,3.36,-3.18,-1.94,6.38
2025-11-28,920100,59.26,59.19,60.48,58.3,7399,43830347.89,3.69,0.29,0.17,4.33
2025-12-01,920100,59.5,60.29,60.5,58.6,7704,46060908.82,3.21,1.86,1.1,4.51
2025-12-02,920100,60.09,59.76,60.81,59.58,4595,27590860.78,2.04,-0.88,-0.53,2.69
2025-12-03,920100,59.41,57.89,59.87,57.81,6882,40371257.86,3.45,-3.13,-1.87,4.02
2025-12-04,920100,59.82,68.07,72.83,59.5,66915,450122359.98,23.03,17.59,10.18,39.13
2025-12-05,920100,64.0,67.0,67.07,63.88,42641,278147831.81,4.69,-1.57,-1.07,24.94
2025-12-08,920100,65.0,67.69,69.33,64.67,35589,237465205.69,6.96,1.03,0.69,20.81
2025-12-09,920100,66.11,64.36,67.0,63.79,23451,153323811.22,4.74,-4.92,-3.33,13.71
2025-12-10,920100,63.63,63.1,63.87,62.5,14425,90992350.89,2.13,-1.96,-1.26,8.44
2025-12-11,920100,63.66,64.72,68.11,62.66,29718,194015094.17,8.64,2.57,1.62,17.38
2025-12-12,920100,64.3,65.0,67.77,63.28,24998,163806263.19,6.94,0.43,0.28,14.62
2025-12-15,920100,64.15,63.3,66.5,63.22,17164,110441620.5,5.05,-2.62,-1.7,10.04
2025-12-16,920100,63.3,64.49,65.3,62.1,17908,114668979.47,5.06,1.88,1.19,10.47
2025-12-17,920100,64.0,64.58,65.95,63.51,14235,92023267.42,3.78,0.14,0.09,8.32
2025-12-18,920100,63.63,62.22,64.48,62.0,15595,98816671.67,3.84,-3.65,-2.36,9.12
2025-12-19,920100,62.45,63.59,64.93,62.45,12225,78124419.21,3.99,2.2,1.37,7.15
2025-12-22,920100,65.0,67.6,69.79,64.32,35771,240414794.31,8.6,6.31,4.01,20.92
2025-12-23,920100,67.02,64.6,67.6,64.59,21444,140419550.64,4.45,-4.44,-3.0,12.54
2025-12-24,920100,64.0,64.66,64.99,63.7,12558,80845920.61,2.0,0.09,0.06,7.34
2025-12-25,920100,65.55,70.72,75.0,65.51,51090,358908352.88,14.68,9.37,6.06,29.88
2025-12-26,920100,69.06,70.17,71.88,67.76,38634,268483314.39,5.83,-0.78,-0.55,22.59
2025-12-29,920100,71.16,71.1,73.9,69.18,37370,269268668.82,6.73,1.33,0.93,21.85
2025-12-30,920100,69.0,77.59,84.88,68.0,57194,428854119.87,23.74,9.13,6.49,33.45
2025-12-31,920100,75.7,73.66,77.89,73.66,35628,267618216.65,5.45,-5.07,-3.93,20.84
